date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,age,is_renovated,price_per_sqft,total_rooms,price_log,sqft_living_log,sqft_lot_log,sqft_above_log,sqft_basement_log,city_Seattle,city_Renton,city_Bellevue,city_Redmond,city_Kirkland,city_Issaquah,city_Kent,city_Auburn,city_Sammamish,city_Federal Way
2014-06-09,550000.0,3,1.75,1380.0,3402.0,1.5,0,0,3,1380.0,0.0,1900,2000.0,Seattle,114,1,398.5507246376812,4.75,13.217675375388819,7.2305631534092925,8.132412674500905,7.2305631534092925,0.0,1,0,0,0,0,0,0,0,0,0
2014-06-09,743700.0,4,2.5,2610.0,20002.0,2.0,0,0,3,2610.0,0.0,1988,2000.0,Redmond,26,1,284.9425287356322,6.5,13.519394351318699,7.8674885686991285,9.903637541287253,7.8674885686991285,0.0,0,0,0,1,0,0,0,0,0,0
2014-06-09,352750.0,2,1.75,1060.0,1241.0,2.0,0,0,3,960.0,100.0,2008,,Seattle,6,0,332.7830188679245,3.75,12.773517704579929,6.966967138613983,7.124478262493424,6.8679744089702925,4.61512051684126,1,0,0,0,0,0,0,0,0,0
2014-06-09,403950.0,2,1.0,710.0,1136.0,2.0,0,0,4,710.0,0.0,1943,,Seattle,71,0,568.943661971831,3.0,12.909048862458695,6.566672429803241,7.036148493750536,6.566672429803241,0.0,1,0,0,0,0,0,0,0,0,0
2014-06-09,980000.0,4,2.5,2730.0,4800.0,1.5,0,0,5,2230.0,500.0,1909,1988.0,Seattle,105,1,358.97435897435895,6.5,13.795308871054397,7.912423121473705,8.476579508530941,7.7102051944325325,6.2166061010848646,1,0,0,0,0,0,0,0,0,0
2014-06-09,585000.0,4,1.75,2470.0,20002.0,2.0,0,2,3,2470.0,0.0,1937,1999.0,Vashon,77,1,236.8421052631579,5.75,13.279368835614243,7.81237820598861,9.903637541287253,7.81237820598861,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-09,554000.0,3,1.75,1760.0,10780.0,1.0,0,0,3,1760.0,0.0,1977,2004.0,Bellevue,37,1,314.77272727272725,4.75,13.224921770781943,7.473637108496206,9.285540604539118,7.473637108496206,0.0,0,0,1,0,0,0,0,0,0,0
2014-06-09,546000.0,3,2.5,1530.0,3464.0,2.0,0,0,3,1530.0,0.0,1998,2006.0,Bellevue,16,1,356.8627450980392,5.5,13.210376086227196,7.333676395657684,8.150467911624004,7.333676395657684,0.0,0,0,1,0,0,0,0,0,0,0
2014-06-09,280000.0,2,1.75,1610.0,20002.0,1.5,0,0,2,1610.0,0.0,1948,,Snoqualmie,66,0,173.91304347826087,3.75,12.54254845357358,7.384610383176974,9.903637541287253,7.384610383176974,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-09,212500.0,2,2.0,1030.0,20002.0,1.0,0,0,4,1030.0,0.0,1938,,Seattle,76,0,206.3106796116505,4.0,12.26670197321789,6.93828448401696,9.903637541287253,6.93828448401696,0.0,1,0,0,0,0,0,0,0,0,0
2014-06-09,739000.0,4,2.5,2800.0,20002.0,2.0,0,0,3,2800.0,0.0,1999,,Carnation,15,0,263.92857142857144,6.5,13.513054553109397,7.937731775260109,9.903637541287253,7.937731775260109,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-09,428000.0,3,2.0,1310.0,2550.0,1.0,0,0,3,780.0,530.0,1986,,Seattle,28,0,326.7175572519084,5.0,12.966880811009803,7.1785454837637,7.844240718141811,6.660575149839686,6.274762021241939,1,0,0,0,0,0,0,0,0,0
2014-06-09,965000.0,4,2.25,3160.0,20002.0,1.0,0,0,4,3160.0,0.0,1981,,Woodinville,33,0,305.37974683544303,6.25,13.779884416590017,8.058643712215618,9.903637541287253,8.058643712215618,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-09,364900.0,3,3.0,2500.0,8304.0,2.0,0,0,3,2500.0,0.0,1997,,Kent,17,0,145.96,6.0,12.807381362897626,7.824445930877619,9.024613022047395,7.824445930877619,0.0,0,0,0,0,0,0,1,0,0,0
2014-06-09,559000.0,3,1.5,2070.0,5386.0,1.0,0,0,4,1140.0,930.0,1948,,Seattle,66,0,270.048309178744,4.5,13.233906541044401,7.635786861395585,8.591743922680534,7.039660349862076,6.836259277277067,1,0,0,0,0,0,0,0,0,0
2014-06-09,213000.0,4,1.75,1980.0,9000.0,1.0,0,0,2,1480.0,500.0,1978,,Federal Way,36,0,107.57575757575758,5.75,12.269052139516223,7.591357046698551,9.105090961257085,7.300472814267799,6.2166061010848646,0,0,0,0,0,0,0,0,0,1
2014-06-09,620000.0,3,2.5,2590.0,7237.0,2.0,0,0,3,2590.0,0.0,2004,2003.0,Seattle,10,1,239.3822393822394,5.5,13.3374763699232,7.85979918056211,8.887100204123687,7.85979918056211,0.0,1,0,0,0,0,0,0,0,0,0
2014-06-09,240000.0,4,1.0,1910.0,16320.0,1.5,0,0,3,1910.0,0.0,1934,1978.0,Seattle,80,1,125.6544502617801,5.0,12.388398368982115,7.555381944240273,9.700207901150696,7.555381944240273,0.0,1,0,0,0,0,0,0,0,0,0
2014-06-09,852500.0,3,2.5,2630.0,10100.0,1.0,0,0,4,1580.0,1050.0,1967,,Bellevue,47,0,324.1444866920152,5.5,13.655929661159648,7.875119281040293,9.220389707829185,7.365812837209472,6.957497370876951,0,0,1,0,0,0,0,0,0,0
2014-06-09,600000.0,3,2.5,2630.0,20002.0,2.0,0,0,3,2630.0,0.0,2004,2003.0,Duvall,10,1,228.13688212927758,5.5,13.304686600863562,7.875119281040293,9.903637541287253,7.875119281040293,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-09,410000.0,3,2.5,1960.0,4400.0,2.0,0,0,3,1960.0,0.0,2006,,Snoqualmie,8,0,209.18367346938774,5.5,12.923914877701906,7.581209826196346,8.38958706681109,7.581209826196346,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-09,328000.0,3,1.75,1440.0,20002.0,2.0,0,0,3,1440.0,0.0,1977,2004.0,Duvall,37,1,227.77777777777777,4.75,12.700771936142122,7.273092595999522,9.903637541287253,7.273092595999522,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-09,625000.0,3,1.75,2210.0,16200.0,1.0,0,0,3,1390.0,820.0,1958,2004.0,Bellevue,56,1,282.80542986425337,4.75,13.345508528717259,7.701200180857446,9.692828247710418,7.237778191923443,6.710523109452428,0,0,1,0,0,0,0,0,0,0
2014-06-09,649950.0,4,2.5,2350.0,20002.0,2.0,0,0,4,2350.0,0.0,1994,,Woodinville,20,0,276.5744680851064,6.5,13.384652254414872,7.762596048540069,9.903637541287253,7.762596048540069,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-09,235000.0,3,1.0,1590.0,13000.0,1.5,0,0,3,1590.0,0.0,1944,,Burien,70,0,147.7987421383648,4.0,12.367345048436391,7.372118028337787,9.472781556562168,7.372118028337787,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-09,489000.0,3,3.5,1500.0,1249.0,2.0,0,0,3,1240.0,260.0,2004,2003.0,Seattle,10,1,326.0,6.5,13.100119813444692,7.313886831633462,7.1308988302963465,7.123672785204607,5.564520407322694,1,0,0,0,0,0,0,0,0,0
2014-06-09,536000.0,3,2.5,1900.0,6224.0,2.0,0,0,3,1900.0,0.0,2005,,Sammamish,9,0,282.10526315789474,5.5,13.19189130572284,7.550135342488429,8.736328721332908,7.550135342488429,0.0,0,0,0,0,0,0,0,0,1,0
2014-06-09,400000.0,4,3.5,2370.0,3692.0,2.5,0,0,3,2370.0,0.0,2013,1923.0,Renton,1,1,168.77637130801688,7.5,12.899222326086994,7.771067086065406,8.214194414852564,7.771067086065406,0.0,0,1,0,0,0,0,0,0,0,0
2014-06-09,398000.0,3,2.5,1720.0,1715.0,2.0,0,0,3,1240.0,480.0,2004,2003.0,Seattle,10,1,231.3953488372093,5.5,12.894209796826232,7.450660796211539,7.447751280047908,7.123672785204607,6.175867270105761,1,0,0,0,0,0,0,0,0,0
2014-06-09,379000.0,4,1.5,2020.0,7560.0,1.0,0,0,4,2020.0,0.0,1960,2001.0,Renton,54,1,187.62376237623764,5.5,12.84529412258351,7.611347717403621,8.93075873555827,7.611347717403621,0.0,0,1,0,0,0,0,0,0,0,0
2014-06-09,345000.0,2,1.5,1340.0,1210.0,2.0,0,0,3,1120.0,220.0,2008,,Seattle,6,0,257.46268656716416,3.5,12.75130259456002,7.201170883281678,7.099201743553092,7.02197642307216,5.3981627015177525,1,0,0,0,0,0,0,0,0,0
2014-06-09,365000.0,3,2.5,1800.0,2700.0,2.0,0,0,3,1800.0,0.0,2011,,Seattle,3,0,202.77777777777777,5.5,12.807655372286902,7.496097345175956,7.901377353792616,7.496097345175956,0.0,1,0,0,0,0,0,0,0,0,0
2014-06-09,315000.0,3,2.5,1480.0,1590.0,2.0,0,0,3,1150.0,330.0,2010,,Seattle,4,0,212.83783783783784,5.5,12.660331092405906,7.300472814267799,7.372118028337787,7.048386408721883,5.802118375377063,1,0,0,0,0,0,0,0,0,0
2014-06-10,571000.0,4,2.0,2750.0,7807.0,1.5,0,0,5,2250.0,500.0,1916,,Seattle,98,0,207.63636363636363,6.0,13.255146239950099,7.919719760924575,8.962904128092928,7.719129840906732,6.2166061010848646,1,0,0,0,0,0,0,0,0,0
2014-06-10,1025000.0,5,4.0,3760.0,20002.0,2.0,0,0,3,3760.0,0.0,1983,2009.0,Kirkland,31,1,272.6063829787234,9.0,13.840204146163925,8.232440158470336,9.903637541287253,8.232440158470336,0.0,0,0,0,0,1,0,0,0,0,0
2014-06-10,695000.0,3,2.75,2540.0,4694.0,2.0,0,0,3,2540.0,0.0,2005,,Sammamish,9,0,273.62204724409446,5.75,13.451668563394815,7.840312983320164,8.454253391642363,7.840312983320164,0.0,0,0,0,0,0,0,0,0,1,0
2014-06-10,225000.0,3,1.75,1760.0,20002.0,1.0,0,0,3,920.0,840.0,1979,2014.0,Covington,35,1,127.8409090909091,4.75,12.323860125621126,7.473637108496206,9.903637541287253,6.825460036255307,6.734591659972948,0,0,0,0,0,0,0,0,0,0
2014-06-10,740000.0,3,2.5,3000.0,20002.0,2.0,0,0,3,3000.0,0.0,1995,,Redmond,19,0,246.66666666666666,5.5,13.51440681653079,8.006700845440367,9.903637541287253,8.006700845440367,0.0,0,0,0,1,0,0,0,0,0,0
2014-06-10,315000.0,4,2.5,1930.0,9643.0,2.0,0,0,4,1930.0,0.0,1992,,Kent,22,0,163.21243523316062,6.5,12.660331092405906,7.565793282428515,9.174091239301061,7.565793282428515,0.0,0,0,0,0,0,0,1,0,0,0
2014-06-10,1153093.75,4,2.5,3040.0,7000.0,2.0,0,0,3,3040.0,0.0,2001,,Mercer Island,13,0,379.3071546052632,6.5,13.957959972804606,8.019941687677365,8.853808274977197,8.019941687677365,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-10,420000.0,2,1.0,860.0,3880.0,1.0,0,0,4,860.0,0.0,1916,,Seattle,98,0,488.3720930232558,3.0,12.948012371209098,6.7580945044277305,8.263848131368906,6.7580945044277305,0.0,1,0,0,0,0,0,0,0,0,0
2014-06-10,310000.0,3,1.75,1420.0,7650.0,1.0,0,0,4,1100.0,320.0,1984,,Renton,30,0,218.30985915492957,4.75,12.644330802262578,7.259116128097101,8.942591637231851,7.00397413672268,5.771441123130016,0,1,0,0,0,0,0,0,0,0
2014-06-10,700000.0,3,2.0,2080.0,3880.0,1.0,0,0,5,1160.0,920.0,1954,,Seattle,60,0,336.53846153846155,5.0,13.45883704259595,7.640603826393634,8.263848131368906,7.057036981697891,6.825460036255307,1,0,0,0,0,0,0,0,0,0
2014-06-10,269000.0,3,2.5,1560.0,4200.0,2.0,0,0,3,1560.0,0.0,2003,,Maple Valley,11,0,172.43589743589743,5.5,12.502470376049185,7.353081920515432,8.343077871169383,7.353081920515432,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-10,369990.0,4,2.5,1960.0,7133.0,2.0,0,0,3,1960.0,0.0,2002,,Renton,12,0,188.7704081632653,6.5,12.821233960000242,7.581209826196346,8.872627365918836,7.581209826196346,0.0,0,1,0,0,0,0,0,0,0,0
2014-06-10,800000.0,3,2.25,1620.0,4500.0,2.0,0,0,4,1620.0,0.0,1926,1993.0,Seattle,88,1,493.82716049382714,5.25,13.592368256649284,7.390798521735676,8.412054873292933,7.390798521735676,0.0,1,0,0,0,0,0,0,0,0,0
2014-06-10,569000.0,5,3.0,3670.0,10583.0,1.0,0,0,5,2060.0,1525.0,1952,1998.0,Lake Forest Park,62,1,155.0408719346049,8.0,13.251637470576167,8.208219383496834,9.267098705794792,7.630946580890459,7.330405211844402,0,0,0,0,0,0,0,0,0,0
2014-06-10,175000.0,6,1.5,1930.0,8400.0,1.0,0,0,3,1030.0,900.0,1971,,Burien,43,0,90.67357512953367,7.5,12.07254696717504,7.565793282428515,9.036106025364846,6.93828448401696,6.803505257608338,0,0,0,0,0,0,0,0,0,0
2014-06-10,440000.0,3,1.5,1290.0,1286.0,3.0,0,0,3,1290.0,0.0,2000,,Seattle,14,0,341.08527131782944,4.5,12.994532278619134,7.1631723908466425,7.160069207596127,7.1631723908466425,0.0,1,0,0,0,0,0,0,0,0,0
2014-06-10,435000.0,5,2.25,1970.0,15247.0,1.0,0,0,3,1450.0,520.0,1986,,Fall City,28,0,220.81218274111674,7.25,12.983103608918753,7.58629630715272,9.632203625893982,7.280008252884188,6.255750041753367,0,0,0,0,0,0,0,0,0,0
2014-06-10,345000.0,3,1.75,1540.0,6909.0,1.0,0,0,4,920.0,620.0,1955,2009.0,Shoreline,59,1,224.02597402597402,4.75,12.75130259456002,7.340186835320115,8.840724916761715,6.825460036255307,6.431331081933479,0,0,0,0,0,0,0,0,0,0
2014-06-10,558000.0,4,2.0,2180.0,3870.0,1.0,0,0,3,1020.0,1160.0,1900,2005.0,Seattle,114,1,255.96330275229357,6.0,13.232116033476537,7.687538766201629,8.261268150577648,6.928537818164665,7.057036981697891,1,0,0,0,0,0,0,0,0,0
2014-06-10,475000.0,2,1.75,1490.0,20002.0,1.0,0,2,3,1490.0,0.0,1983,2009.0,Auburn,31,1,318.79194630872485,3.75,13.07107218827772,7.307202314764738,9.903637541287253,7.307202314764738,0.0,0,0,0,0,0,0,0,1,0,0
2014-06-10,490000.0,3,2.0,2220.0,10275.0,2.0,0,0,3,1640.0,580.0,1980,,Issaquah,34,0,220.72072072072072,5.0,13.102162710901053,7.7057128238944275,9.237566358229774,7.403061091090091,6.364750756851911,0,0,0,0,0,1,0,0,0,0
2014-06-10,335000.0,3,1.75,2430.0,9133.0,1.0,0,0,4,1410.0,1020.0,1978,2000.0,Renton,36,1,137.86008230452674,4.75,12.721888795877375,7.796057974316123,9.119758993744945,7.252053951852814,6.928537818164665,0,1,0,0,0,0,0,0,0,0
2014-06-10,350000.0,2,0.75,1392.0,20002.0,1.5,0,0,4,1392.0,0.0,1978,2000.0,Vashon,36,1,251.4367816091954,2.75,12.765691290604371,7.239214973779806,9.903637541287253,7.239214973779806,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-10,100000.0,4,1.0,1120.0,2685.0,1.0,0,0,3,860.0,260.0,1939,1969.0,Renton,75,1,89.28571428571429,5.0,11.51293546492023,7.02197642307216,7.895808377083183,6.7580945044277305,5.564520407322694,0,1,0,0,0,0,0,0,0,0
2014-06-10,417500.0,4,1.0,1390.0,10800.0,1.5,0,0,4,1390.0,0.0,1941,1998.0,Seattle,73,1,300.35971223021585,5.0,12.94204221847976,7.237778191923443,9.287394001418473,7.237778191923443,0.0,1,0,0,0,0,0,0,0,0,0
2014-06-10,253000.0,3,1.75,2040.0,7281.0,1.0,0,0,3,1020.0,1020.0,1962,2003.0,Tukwila,52,1,124.01960784313725,4.75,12.441148720271016,7.621195162809845,8.893160828735379,6.928537818164665,6.928537818164665,0,0,0,0,0,0,0,0,0,0
2014-06-10,1153093.75,5,3.0,2830.0,7500.0,2.0,0,0,3,2460.0,370.0,1923,1998.0,Seattle,91,1,407.4536219081272,8.0,13.957959972804606,7.9483852851118995,8.922791623969637,7.8083230503910555,5.916202062607435,1,0,0,0,0,0,0,0,0,0
2014-06-10,490000.0,4,2.5,3020.0,8302.0,2.0,0,0,4,3020.0,0.0,1994,,Covington,20,0,162.25165562913907,6.5,13.102162710901053,8.013343181386672,9.02437217426203,8.013343181386672,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-10,470000.0,3,1.75,2290.0,14800.0,1.0,0,0,3,1620.0,670.0,1965,1993.0,Lake Forest Park,49,1,205.24017467248908,4.75,13.060490101343552,7.736743682453495,9.60245002503719,7.390798521735676,6.508769136971682,0,0,0,0,0,0,0,0,0,0
2014-06-10,483300.0,4,2.0,1210.0,11100.0,1.0,0,0,4,1210.0,0.0,1955,2009.0,Bellevue,59,1,399.42148760330576,6.0,13.08839492693925,7.099201743553092,9.314790473332646,7.099201743553092,0.0,0,0,1,0,0,0,0,0,0,0
2014-06-10,659000.0,3,2.5,2510.0,6320.0,2.0,0,0,3,2510.0,0.0,1996,,Sammamish,18,0,262.54980079681275,5.5,13.398480330934175,7.828436359157585,8.751632702472298,7.828436359157585,0.0,0,0,0,0,0,0,0,0,1,0
2014-06-10,480000.0,4,1.75,2320.0,4322.0,1.0,0,0,3,1140.0,1180.0,1910,2006.0,Seattle,104,1,206.89655172413794,5.75,13.081543466215237,7.749753406274437,8.371704884667631,7.039660349862076,7.074116816197362,1,0,0,0,0,0,0,0,0,0
2014-06-10,165000.0,3,1.0,970.0,6600.0,1.0,0,0,3,970.0,0.0,1965,1993.0,Burien,49,1,170.10309278350516,4.0,12.013706813470414,6.878326468291325,8.79497643168877,6.878326468291325,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-10,659500.0,3,1.75,1820.0,5500.0,1.0,0,0,4,1620.0,200.0,1957,2001.0,Seattle,57,1,362.3626373626374,4.75,13.399238767438584,7.507141079727608,8.612685172875459,7.390798521735676,5.303304908059076,1,0,0,0,0,0,0,0,0,0
2014-06-10,219900.0,3,1.0,970.0,7742.0,1.0,0,0,4,970.0,0.0,1967,,Federal Way,47,0,226.70103092783506,4.0,12.300932724054114,6.878326468291325,8.954544488386723,6.878326468291325,0.0,0,0,0,0,0,0,0,0,0,1
2014-06-10,315000.0,2,1.0,1740.0,3622.0,1.0,0,0,4,950.0,790.0,1924,,Seattle,90,0,181.0344827586207,3.0,12.660331092405906,7.462214939768189,8.195057690895077,6.85751406254539,6.673297967767654,1,0,0,0,0,0,0,0,0,0
2014-06-10,250000.0,3,1.75,1590.0,7560.0,1.0,0,0,3,1130.0,460.0,1984,,Kent,30,0,157.23270440251574,4.75,12.429220196836383,7.372118028337787,8.93075873555827,7.030857476116121,6.133398042996649,0,0,0,0,0,0,1,0,0,0
2014-06-10,268000.0,2,1.0,1380.0,5000.0,1.0,0,0,3,870.0,510.0,1943,2002.0,Seattle,71,1,194.20289855072463,3.0,12.498745990829315,7.2305631534092925,8.517393171418904,6.769641976852503,6.236369590203704,1,0,0,0,0,0,0,0,0,0
2014-06-10,380000.0,4,1.5,1680.0,11123.0,1.0,0,0,3,1130.0,550.0,1959,1989.0,Shoreline,55,1,226.1904761904762,5.5,12.847929163278053,7.427144133408616,9.316860215353856,7.030857476116121,6.311734809152915,0,0,0,0,0,0,0,0,0,0
2014-06-10,499000.0,2,1.0,1220.0,3000.0,1.0,0,0,3,920.0,300.0,1926,2003.0,Seattle,88,1,409.0163934426229,3.0,13.120363378739663,7.107425474110705,8.006700845440367,6.825460036255307,5.707110264748875,1,0,0,0,0,0,0,0,0,0
2014-06-10,285000.0,2,2.0,1651.0,18200.0,1.0,0,0,3,1651.0,0.0,1946,,Vashon,68,0,172.62265293761357,4.0,12.560247968016562,7.409741954080923,9.809231816610408,7.409741954080923,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-10,183000.0,3,1.75,1330.0,9200.0,1.0,0,0,4,1330.0,0.0,1973,,Auburn,41,0,137.593984962406,4.75,12.117246896289503,7.193685818395112,9.127067452782361,7.193685818395112,0.0,0,0,0,0,0,0,0,1,0,0
2014-06-10,1070000.0,3,3.0,2940.0,4622.0,2.0,0,0,4,2230.0,710.0,1988,,Seattle,26,0,363.94557823129253,6.0,13.883170141017091,7.9865049385539955,8.438799123988225,7.7102051944325325,6.566672429803241,1,0,0,0,0,0,0,0,0,0
2014-06-10,429000.0,3,3.25,1410.0,1246.0,3.0,0,0,3,1410.0,0.0,2005,,Seattle,9,0,304.25531914893617,6.25,12.969214528909768,7.252053951852814,7.1284959456800365,7.252053951852814,0.0,1,0,0,0,0,0,0,0,0,0
2014-06-10,403000.0,2,1.0,1100.0,3598.0,1.0,0,0,4,1100.0,0.0,1926,1993.0,Seattle,88,1,366.3636363636364,3.0,12.90669432231532,7.00397413672268,8.188411308079031,7.00397413672268,0.0,1,0,0,0,0,0,0,0,0,0
2014-06-10,375500.0,3,1.5,1530.0,7200.0,1.0,0,0,3,1530.0,0.0,1975,,Lake Forest Park,39,0,245.4248366013072,4.5,12.836016413298626,7.333676395657684,8.881975184248867,7.333676395657684,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-10,1153093.75,5,3.25,4360.0,17232.0,2.0,0,1,3,3965.0,1260.0,1977,2003.0,Mercer Island,37,1,264.4710435779817,8.25,13.957959972804606,8.380456667842767,9.754581429281577,8.285513309079741,7.13966033596492,0,0,0,0,0,0,0,0,0,0
2014-06-10,516200.0,3,2.0,2110.0,5150.0,1.0,0,0,5,1080.0,1030.0,1919,1934.0,Seattle,95,1,244.64454976303318,5.0,13.154251503498404,7.65491704784832,8.546946149565585,6.985641817639208,6.93828448401696,1,0,0,0,0,0,0,0,0,0
2014-06-10,385000.0,4,1.75,1720.0,8750.0,1.0,0,0,3,860.0,860.0,1971,,Kirkland,43,0,223.8372093023256,5.75,12.861001210669146,7.450660796211539,9.076923258535832,6.7580945044277305,6.7580945044277305,0,0,0,0,1,0,0,0,0,0
2014-06-10,515000.0,3,2.5,1800.0,5001.0,2.0,0,0,3,1800.0,0.0,1996,,Kirkland,18,0,286.1111111111111,5.5,13.151924121391561,7.496097345175956,8.517593111437565,7.496097345175956,0.0,0,0,0,0,1,0,0,0,0,0
2014-06-10,375000.0,4,2.5,2210.0,9427.0,2.0,0,0,3,2210.0,0.0,1999,,Burien,15,0,169.68325791855204,6.5,12.834683971615659,7.701200180857446,9.151439264056021,7.701200180857446,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-10,650000.0,4,2.25,2560.0,9731.0,2.0,0,0,4,2560.0,0.0,1973,,Kirkland,41,0,253.90625,6.25,13.384729180332174,7.848153086199526,9.183174703903413,7.848153086199526,0.0,0,0,0,0,1,0,0,0,0,0
2014-06-10,306888.0,2,1.5,1010.0,7719.0,2.0,0,0,3,1010.0,0.0,1981,2013.0,Renton,33,1,303.84950495049503,3.5,12.63424139767157,6.918695219020472,8.951569643018821,6.918695219020472,0.0,0,1,0,0,0,0,0,0,0,0
2014-06-10,870000.0,4,2.5,3340.0,12248.0,2.0,0,1,3,2470.0,870.0,1998,2006.0,Seattle,16,1,260.47904191616766,6.5,13.676249640055394,8.114025442356757,9.413199579987685,7.81237820598861,6.769641976852503,1,0,0,0,0,0,0,0,0,0
2014-06-10,310000.0,4,1.0,1740.0,11075.0,1.5,0,0,3,1740.0,0.0,1965,1993.0,Shoreline,49,1,178.16091954022988,5.0,12.644330802262578,7.462214939768189,9.312535884290853,7.462214939768189,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-10,251750.0,3,2.0,1320.0,7200.0,1.0,0,0,5,1320.0,0.0,1975,,Kent,39,0,190.71969696969697,5.0,12.436195782767557,7.186144304522325,8.881975184248867,7.186144304522325,0.0,0,0,0,0,0,0,1,0,0,0
2014-06-10,366000.0,3,1.75,1520.0,8625.0,1.0,0,0,3,1520.0,0.0,1976,,Bothell,38,0,240.78947368421052,4.75,12.810391344620207,7.327123292259293,9.062536177207788,7.327123292259293,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-10,429950.0,3,1.5,2010.0,9480.0,1.0,0,0,3,1570.0,440.0,1951,1994.0,Seattle,63,1,213.90547263681592,4.5,12.97142652768818,7.606387389772652,9.15704507491796,7.359467638255621,6.089044875446846,1,0,0,0,0,0,0,0,0,0
2014-06-10,710000.0,3,3.5,2440.0,3427.0,2.0,0,0,3,1990.0,450.0,2000,,Bellevue,14,0,290.9836065573771,6.5,13.47302165746721,7.80016307039296,8.13973227971767,7.596392304064196,6.111467339502679,0,0,1,0,0,0,0,0,0,0
2014-06-10,895000.0,5,2.5,2550.0,20002.0,1.0,0,0,4,1610.0,940.0,1953,1983.0,Bellevue,61,1,350.98039215686276,7.5,13.704580114574805,7.844240718141811,9.903637541287253,7.384610383176974,6.846943139585379,0,0,1,0,0,0,0,0,0,0
2014-06-10,149500.0,3,1.0,1010.0,9450.0,1.0,0,0,4,1010.0,0.0,1959,,Des Moines,55,0,148.01980198019803,4.0,11.915058360753719,6.918695219020472,9.153875834995056,6.918695219020472,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-10,310000.0,3,2.5,1780.0,6771.0,1.0,0,0,3,1230.0,550.0,1990,2009.0,Seattle,24,1,174.1573033707865,5.5,12.644330802262578,7.484930283289661,8.820551743253025,7.115582126184454,6.311734809152915,1,0,0,0,0,0,0,0,0,0
2014-06-10,555000.0,3,2.0,2180.0,4976.0,1.5,0,2,4,1680.0,500.0,1930,,Seattle,84,0,254.58715596330276,5.0,13.22672519452875,7.687538766201629,8.512582578858554,7.427144133408616,6.2166061010848646,1,0,0,0,0,0,0,0,0,0
2014-06-10,750000.0,5,3.25,2750.0,7500.0,2.0,0,1,3,2150.0,600.0,1937,1997.0,Kirkland,77,1,272.72727272727275,8.25,13.527829818844937,7.919719760924575,8.922791623969637,7.67368812926773,6.398594934535208,0,0,0,0,1,0,0,0,0,0
2014-06-10,745000.0,4,3.25,3490.0,7024.0,2.0,0,0,3,3490.0,0.0,2006,,Sammamish,8,0,213.46704871060172,7.25,13.521140839642674,8.157943507105037,8.857230494201946,8.157943507105037,0.0,0,0,0,0,0,0,0,0,1,0
2014-06-10,695000.0,3,2.5,2550.0,20002.0,2.0,0,0,3,2550.0,0.0,2001,,Redmond,13,0,272.54901960784315,5.5,13.451668563394815,7.844240718141811,9.903637541287253,7.844240718141811,0.0,0,0,0,1,0,0,0,0,0,0
2014-06-10,433000.0,3,1.75,1870.0,7189.0,1.0,0,0,3,1270.0,600.0,1959,1989.0,Seattle,55,1,231.55080213903744,4.75,12.978495316450783,7.534228326274089,8.880446450715093,7.147559271189454,6.398594934535208,1,0,0,0,0,0,0,0,0,0
2014-06-10,307000.0,4,1.0,1150.0,8184.0,1.5,0,0,3,1150.0,0.0,1947,2012.0,Shoreline,67,1,266.95652173913044,5.0,12.634606283893019,7.048386408721883,9.010058489805235,7.048386408721883,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-10,655275.0,3,1.75,2050.0,11856.0,1.0,0,0,3,1460.0,590.0,1962,2003.0,Bellevue,52,1,319.6463414634146,4.75,13.392811799910078,7.62608275807238,9.380673689458071,7.2868764117507,6.3818160174060985,0,0,1,0,0,0,0,0,0,0
2014-06-10,392000.0,4,2.75,1940.0,6555.0,2.0,0,0,3,1940.0,0.0,1990,2009.0,Maple Valley,24,1,202.06185567010309,6.75,12.879019669789754,7.57095858316901,8.78813593986372,7.57095858316901,0.0,0,0,0,0,0,0,0,0,0,0
2014-06-10,1153093.75,5,3.75,3630.0,6000.0,1.5,0,0,3,2470.0,1160.0,2004,2003.0,Kirkland,10,1,317.65668044077137,8.75,13.957959972804606,8.197263371414335,8.699681400989514,7.81237820598861,7.057036981697891,0,0,0,0,1,0,0,0,0,0
